iucn_sid,kingdom,phylum,class,order,family,genus,sciname,population,category,subspecies,rank,subpopulation,country_code
195777,ANIMALIA,CHORDATA,ACTINOPTERYGII,ANGUILLIFORMES,MURAENIDAE,Gymnothorax,Gymnothorax pindae,NA,LC,NA,NA,NA,UM
195783,ANIMALIA,CHORDATA,ACTINOPTERYGII,ANGUILLIFORMES,MURAENIDAE,Gymnothorax,Gymnothorax prismodon,NA,LC,NA,NA,NA,UM
195799,ANIMALIA,CHORDATA,ACTINOPTERYGII,ANGUILLIFORMES,MURAENIDAE,Gymnothorax,Gymnothorax steindachneri,NA,LC,NA,NA,NA,UM
195801,ANIMALIA,CHORDATA,ACTINOPTERYGII,ANGUILLIFORMES,MURAENIDAE,Gymnothorax,Gymnothorax thyrsoideus,NA,LC,NA,NA,NA,UM
195803,ANIMALIA,CHORDATA,ACTINOPTERYGII,ANGUILLIFORMES,MURAENIDAE,Gymnothorax,Gymnothorax undulatus,NA,LC,NA,NA,NA,UM
195807,ANIMALIA,CHORDATA,ACTINOPTERYGII,ANGUILLIFORMES,MURAENIDAE,Gymnothorax,Gymnothorax ypsilon,NA,LC,NA,NA,NA,UM
195808,ANIMALIA,CHORDATA,ACTINOPTERYGII,ANGUILLIFORMES,MURAENIDAE,Gymnothorax,Gymnothorax zonipectis,NA,LC,NA,NA,NA,UM
195816,ANIMALIA,CHORDATA,ACTINOPTERYGII,ANGUILLIFORMES,MURAENIDAE,Scuticaria,Scuticaria tigrina,NA,LC,NA,NA,NA,UM
195818,ANIMALIA,CHORDATA,ACTINOPTERYGII,ANGUILLIFORMES,MURAENIDAE,Uropterygius,Uropterygius concolor,NA,LC,NA,NA,NA,UM
195823,ANIMALIA,CHORDATA,ACTINOPTERYGII,ANGUILLIFORMES,MURAENIDAE,Uropterygius,Uropterygius kamar,NA,LC,NA,NA,NA,UM
195824,ANIMALIA,CHORDATA,ACTINOPTERYGII,ANGUILLIFORMES,MURAENIDAE,Uropterygius,Uropterygius macrocephalus,NA,LC,NA,NA,NA,UM
195826,ANIMALIA,CHORDATA,ACTINOPTERYGII,ANGUILLIFORMES,MURAENIDAE,Uropterygius,Uropterygius marmoratus,NA,LC,NA,NA,NA,UM
195829,ANIMALIA,CHORDATA,ACTINOPTERYGII,ANGUILLIFORMES,MURAENIDAE,Uropterygius,Uropterygius polyspilus,NA,LC,NA,NA,NA,UM
195830,ANIMALIA,CHORDATA,ACTINOPTERYGII,ANGUILLIFORMES,MURAENIDAE,Uropterygius,Uropterygius supraforatus,NA,LC,NA,NA,NA,UM
195831,ANIMALIA,CHORDATA,ACTINOPTERYGII,ANGUILLIFORMES,MURAENIDAE,Uropterygius,Uropterygius xanthopterus,NA,LC,NA,NA,NA,UM
195832,ANIMALIA,CHORDATA,ACTINOPTERYGII,ANGUILLIFORMES,MURAENIDAE,Uropterygius,Uropterygius xenodontus,NA,LC,NA,NA,NA,UM
195857,ANIMALIA,CHORDATA,ACTINOPTERYGII,ANGUILLIFORMES,MURAENIDAE,Gymnothorax,Gymnothorax rueppelliae,NA,LC,NA,NA,NA,UM
196018,ANIMALIA,CHORDATA,MYXINI,MYXINIFORMES,MYXINIDAE,Eptatretus,Eptatretus carlhubbsi,NA,LC,NA,NA,NA,UM
196597,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,SCINCIDAE,Cryptoblepharus,Cryptoblepharus poecilopleurus,NA,LC,NA,NA,NA,UM
198561,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,KYPHOSIDAE,Kyphosus,Kyphosus sectatrix,NA,LC,NA,NA,NA,UM
198566,ANIMALIA,CHORDATA,ACTINOPTERYGII,BELONIFORMES,EXOCOETIDAE,Exocoetus,Exocoetus volitans,NA,LC,NA,NA,NA,UM
198576,ANIMALIA,CHORDATA,ACTINOPTERYGII,BELONIFORMES,EXOCOETIDAE,Cheilopogon,Cheilopogon heterurus,NA,LC,NA,NA,NA,UM
198581,ANIMALIA,CHORDATA,ACTINOPTERYGII,CLUPEIFORMES,CLUPEIDAE,Sardinella,Sardinella aurita,NA,LC,NA,NA,NA,UM
198596,ANIMALIA,CHORDATA,ACTINOPTERYGII,GADIFORMES,MACROURIDAE,Hymenocephalus,Hymenocephalus italicus,NA,LC,NA,NA,NA,UM
198597,ANIMALIA,CHORDATA,ACTINOPTERYGII,GADIFORMES,MACROURIDAE,Nezumia,Nezumia aequalis,NA,LC,NA,NA,NA,UM
198613,ANIMALIA,CHORDATA,ACTINOPTERYGII,MYCTOPHIFORMES,MYCTOPHIDAE,Diaphus,Diaphus metopoclampus,NA,LC,NA,NA,NA,UM
198614,ANIMALIA,CHORDATA,ACTINOPTERYGII,MYCTOPHIFORMES,MYCTOPHIDAE,Diogenichthys,Diogenichthys atlanticus,NA,LC,NA,NA,NA,UM
198617,ANIMALIA,CHORDATA,ACTINOPTERYGII,MYCTOPHIFORMES,MYCTOPHIDAE,Hygophum,Hygophum hygomii,NA,LC,NA,NA,NA,UM
198619,ANIMALIA,CHORDATA,ACTINOPTERYGII,MYCTOPHIFORMES,MYCTOPHIDAE,Lampanyctus,Lampanyctus pusillus,NA,LC,NA,NA,NA,UM
198628,ANIMALIA,CHORDATA,ACTINOPTERYGII,OSMERIFORMES,MICROSTOMATIDAE,Microstoma,Microstoma microstoma,NA,LC,NA,NA,NA,UM
198643,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,CARANGIDAE,Seriola,Seriola dumerili,NA,LC,NA,NA,NA,UM
198650,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,ECHENEIDAE,Remora,Remora australis,NA,LC,NA,NA,NA,UM
198651,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,ECHENEIDAE,Remora,Remora remora,NA,LC,NA,NA,NA,UM
198652,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,EPIGONIDAE,Epigonus,Epigonus denticulatus,NA,LC,NA,NA,NA,UM
198670,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LOBOTIDAE,Lobotes,Lobotes surinamensis,NA,LC,NA,NA,NA,UM
198675,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,NOMEIDAE,Cubiceps,Cubiceps capensis,NA,LC,NA,NA,NA,UM
198716,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,TETRAGONURIDAE,Tetragonurus,Tetragonurus cuvieri,NA,LC,NA,NA,NA,UM
198757,ANIMALIA,CHORDATA,ACTINOPTERYGII,STOMIIFORMES,GONOSTOMATIDAE,Cyclothone,Cyclothone braueri,NA,LC,NA,NA,NA,UM
198759,ANIMALIA,CHORDATA,ACTINOPTERYGII,STOMIIFORMES,PHOSICHTHYIDAE,Vinciguerria,Vinciguerria poweriae,NA,LC,NA,NA,NA,UM
198985,ANIMALIA,CHORDATA,ACTINOPTERYGII,ANGUILLIFORMES,CONGRIDAE,Heteroconger,Heteroconger hassi,NA,LC,NA,NA,NA,UM
199107,ANIMALIA,CHORDATA,ACTINOPTERYGII,ANGUILLIFORMES,CONGRIDAE,Conger,Conger oligoporus,NA,LC,NA,NA,NA,UM
199133,ANIMALIA,CHORDATA,ACTINOPTERYGII,ANGUILLIFORMES,CONGRIDAE,Ariosoma,Ariosoma marginatum,NA,LC,NA,NA,NA,UM
199187,ANIMALIA,CHORDATA,ACTINOPTERYGII,ANGUILLIFORMES,SERRIVOMERIDAE,Stemonidium,Stemonidium hypomelas,NA,LC,NA,NA,NA,UM
199200,ANIMALIA,CHORDATA,ACTINOPTERYGII,ANGUILLIFORMES,CONGRIDAE,Conger,Conger cinereus,NA,LC,NA,NA,NA,UM
199220,ANIMALIA,CHORDATA,ACTINOPTERYGII,ANGUILLIFORMES,CONGRIDAE,Ariosoma,Ariosoma mauritianum,NA,LC,NA,NA,NA,UM
199244,ANIMALIA,CHORDATA,ACTINOPTERYGII,ANGUILLIFORMES,CONGRIDAE,Bathycongrus,Bathycongrus odontostomus,NA,LC,NA,NA,NA,UM
199264,ANIMALIA,CHORDATA,ACTINOPTERYGII,ANGUILLIFORMES,CONGRIDAE,Uroconger,Uroconger lepturus,NA,LC,NA,NA,NA,UM
199294,ANIMALIA,CHORDATA,ACTINOPTERYGII,ANGUILLIFORMES,CONGRIDAE,Congriscus,Congriscus maldivensis,NA,LC,NA,NA,NA,UM
199371,ANIMALIA,CHORDATA,ACTINOPTERYGII,ANGUILLIFORMES,CONGRIDAE,Acromycter,Acromycter alcocki,NA,LC,NA,NA,NA,UM
199381,ANIMALIA,CHORDATA,ACTINOPTERYGII,ANGUILLIFORMES,CONGRIDAE,Gnathophis,Gnathophis heterognathos,NA,LC,NA,NA,NA,UM
199418,ANIMALIA,CHORDATA,ACTINOPTERYGII,ANGUILLIFORMES,CONGRIDAE,Gorgasia,Gorgasia galzini,NA,LC,NA,NA,NA,UM
200715,ANIMALIA,ECHINODERMATA,HOLOTHUROIDEA,ASPIDOCHIROTIDA,HOLOTHURIIDAE,Holothuria,Holothuria fuscogilva,NA,VU,NA,NA,NA,UM
201108,ANIMALIA,MOLLUSCA,BIVALVIA,OSTREOIDA,OSTREIDAE,Saccostrea,Saccostrea circumsuta,NA,DD,NA,NA,NA,UM
201121,ANIMALIA,MOLLUSCA,BIVALVIA,OSTREOIDA,OSTREIDAE,Saccostrea,Saccostrea scyphophilla,NA,LC,NA,NA,NA,UM
202961,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,GENTIANALES,APOCYNACEAE,Nerium,Nerium oleander,NA,LC,NA,NA,NA,UM
13462731,ANIMALIA,CHORDATA,ACTINOPTERYGII,AULOPIFORMES,EVERMANNELLIDAE,Odontostomops,Odontostomops normalops,NA,LC,NA,NA,NA,UM
13485141,ANIMALIA,CHORDATA,ACTINOPTERYGII,AULOPIFORMES,NOTOSUDIDAE,Ahliesaurus,Ahliesaurus berryi,NA,LC,NA,NA,NA,UM
13485312,ANIMALIA,CHORDATA,ACTINOPTERYGII,AULOPIFORMES,OMOSUDIDAE,Omosudis,Omosudis lowii,NA,LC,NA,NA,NA,UM
13485622,ANIMALIA,CHORDATA,ACTINOPTERYGII,AULOPIFORMES,PARALEPIDIDAE,Lestrolepis,Lestrolepis intermedia,NA,LC,NA,NA,NA,UM
13485635,ANIMALIA,CHORDATA,ACTINOPTERYGII,AULOPIFORMES,PARALEPIDIDAE,Magnisudis,Magnisudis atlantica,NA,LC,NA,NA,NA,UM
13485675,ANIMALIA,CHORDATA,ACTINOPTERYGII,AULOPIFORMES,SCOPELARCHIDAE,Benthalbella,Benthalbella infans,NA,LC,NA,NA,NA,UM
13485856,ANIMALIA,CHORDATA,ACTINOPTERYGII,AULOPIFORMES,SCOPELARCHIDAE,Scopelarchus,Scopelarchus guentheri,NA,LC,NA,NA,NA,UM
13486199,ANIMALIA,CHORDATA,ACTINOPTERYGII,AULOPIFORMES,SYNODONTIDAE,Trachinocephalus,Trachinocephalus myops,NA,LC,NA,NA,NA,UM
13486514,ANIMALIA,CHORDATA,ACTINOPTERYGII,BELONIFORMES,BELONIDAE,Ablennes,Ablennes hians,NA,LC,NA,NA,NA,UM
13487345,ANIMALIA,CHORDATA,ACTINOPTERYGII,BELONIFORMES,BELONIDAE,Tylosurus,Tylosurus crocodilus ssp. crocodilus,NA,LC,crocodilus,ssp.,NA,UM
15149121,ANIMALIA,CHORDATA,ACTINOPTERYGII,OSMERIFORMES,ALEPOCEPHALIDAE,Rouleina,Rouleina attrita,NA,LC,NA,NA,NA,UM
15522050,ANIMALIA,CHORDATA,ACTINOPTERYGII,GADIFORMES,BREGMACEROTIDAE,Bregmaceros,Bregmaceros nectabanus,NA,LC,NA,NA,NA,UM
15598524,ANIMALIA,CHORDATA,ACTINOPTERYGII,MYCTOPHIFORMES,MYCTOPHIDAE,Benthosema,Benthosema suborbitale,NA,LC,NA,NA,NA,UM
15598540,ANIMALIA,CHORDATA,ACTINOPTERYGII,MYCTOPHIFORMES,MYCTOPHIDAE,Bolinichthys,Bolinichthys distofax,NA,LC,NA,NA,NA,UM
15598550,ANIMALIA,CHORDATA,ACTINOPTERYGII,MYCTOPHIFORMES,MYCTOPHIDAE,Centrobranchus,Centrobranchus nigroocellatus,NA,LC,NA,NA,NA,UM
15598596,ANIMALIA,CHORDATA,ACTINOPTERYGII,MYCTOPHIFORMES,MYCTOPHIDAE,Ceratoscopelus,Ceratoscopelus warmingii,NA,LC,NA,NA,NA,UM
15598630,ANIMALIA,CHORDATA,ACTINOPTERYGII,MYCTOPHIFORMES,MYCTOPHIDAE,Diaphus,Diaphus brachycephalus,NA,LC,NA,NA,NA,UM
15598639,ANIMALIA,CHORDATA,ACTINOPTERYGII,MYCTOPHIFORMES,MYCTOPHIDAE,Diaphus,Diaphus effulgens,NA,LC,NA,NA,NA,UM
15598666,ANIMALIA,CHORDATA,ACTINOPTERYGII,MYCTOPHIFORMES,MYCTOPHIDAE,Diaphus,Diaphus fragilis,NA,LC,NA,NA,NA,UM
15598672,ANIMALIA,CHORDATA,ACTINOPTERYGII,MYCTOPHIFORMES,MYCTOPHIDAE,Diaphus,Diaphus lucidus,NA,LC,NA,NA,NA,UM
15598778,ANIMALIA,CHORDATA,ACTINOPTERYGII,MYCTOPHIFORMES,MYCTOPHIDAE,Diaphus,Diaphus perspicillatus,NA,LC,NA,NA,NA,UM
15598791,ANIMALIA,CHORDATA,ACTINOPTERYGII,MYCTOPHIFORMES,MYCTOPHIDAE,Diaphus,Diaphus splendidus,NA,LC,NA,NA,NA,UM
15598957,ANIMALIA,CHORDATA,ACTINOPTERYGII,MYCTOPHIFORMES,MYCTOPHIDAE,Lampadena,Lampadena luminosa,NA,LC,NA,NA,NA,UM
15599067,ANIMALIA,CHORDATA,ACTINOPTERYGII,MYCTOPHIFORMES,MYCTOPHIDAE,Lampanyctus,Lampanyctus festivus,NA,LC,NA,NA,NA,UM
15599078,ANIMALIA,CHORDATA,ACTINOPTERYGII,MYCTOPHIFORMES,MYCTOPHIDAE,Lampanyctus,Lampanyctus tenuiformis,NA,LC,NA,NA,NA,UM
15600450,ANIMALIA,CHORDATA,ACTINOPTERYGII,MYCTOPHIFORMES,MYCTOPHIDAE,Myctophum,Myctophum asperum,NA,LC,NA,NA,NA,UM
15600453,ANIMALIA,CHORDATA,ACTINOPTERYGII,MYCTOPHIFORMES,MYCTOPHIDAE,Myctophum,Myctophum nitidulum,NA,LC,NA,NA,NA,UM
15600713,ANIMALIA,CHORDATA,ACTINOPTERYGII,MYCTOPHIFORMES,MYCTOPHIDAE,Myctophum,Myctophum obtusirostre,NA,LC,NA,NA,NA,UM
15600727,ANIMALIA,CHORDATA,ACTINOPTERYGII,MYCTOPHIFORMES,MYCTOPHIDAE,Myctophum,Myctophum selenops,NA,LC,NA,NA,NA,UM
15601865,ANIMALIA,CHORDATA,ACTINOPTERYGII,MYCTOPHIFORMES,MYCTOPHIDAE,Notoscopelus,Notoscopelus caudispinosus,NA,LC,NA,NA,NA,UM
15601872,ANIMALIA,CHORDATA,ACTINOPTERYGII,MYCTOPHIFORMES,MYCTOPHIDAE,Notoscopelus,Notoscopelus resplendens,NA,LC,NA,NA,NA,UM
15601902,ANIMALIA,CHORDATA,ACTINOPTERYGII,MYCTOPHIFORMES,MYCTOPHIDAE,Taaningichthys,Taaningichthys minimus,NA,LC,NA,NA,NA,UM
15601905,ANIMALIA,CHORDATA,ACTINOPTERYGII,MYCTOPHIFORMES,MYCTOPHIDAE,Taaningichthys,Taaningichthys paurolychnus,NA,LC,NA,NA,NA,UM
15601909,ANIMALIA,CHORDATA,ACTINOPTERYGII,MYCTOPHIFORMES,NEOSCOPELIDAE,Neoscopelus,Neoscopelus macrolepidotus,NA,LC,NA,NA,NA,UM
15601913,ANIMALIA,CHORDATA,ACTINOPTERYGII,MYCTOPHIFORMES,NEOSCOPELIDAE,Scopelengys,Scopelengys tristis,NA,LC,NA,NA,NA,UM
15622831,ANIMALIA,CHORDATA,ACTINOPTERYGII,SCORPAENIFORMES,SETARCHIDAE,Ectreposebastes,Ectreposebastes imus,NA,LC,NA,NA,NA,UM
16404943,ANIMALIA,CHORDATA,ACTINOPTERYGII,TETRAODONTIFORMES,MONACANTHIDAE,Aluterus,Aluterus monoceros,NA,LC,NA,NA,NA,UM
16407132,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,CAPROIDAE,Antigonia,Antigonia capros,NA,LC,NA,NA,NA,UM
16425354,ANIMALIA,CHORDATA,ACTINOPTERYGII,BERYCIFORMES,BERYCIDAE,Beryx,Beryx splendens,NA,LC,NA,NA,NA,UM
16431757,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,CARANGIDAE,Caranx,Caranx lugubris,NA,LC,NA,NA,NA,UM
16439367,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,NOMEIDAE,Cubiceps,Cubiceps pauciradiatus,NA,LC,NA,NA,NA,UM
16440027,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,CARANGIDAE,Elagatis,Elagatis bipinnulata,NA,LC,NA,NA,NA,UM
16507347,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,CARANGIDAE,Seriola,Seriola rivoliana,NA,LC,NA,NA,NA,UM
16509126,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,GEMPYLIDAE,Gempylus,Gempylus serpens,NA,LC,NA,NA,NA,UM
16509242,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,GEMPYLIDAE,Nealotus,Nealotus tripes,NA,LC,NA,NA,NA,UM
16509297,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,GEMPYLIDAE,Promethichthys,Promethichthys prometheus,NA,LC,NA,NA,NA,UM
16545183,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,NOMEIDAE,Nomeus,Nomeus gronovii,NA,LC,NA,NA,NA,UM
16545250,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,NOMEIDAE,Psenes,Psenes arafurensis,NA,LC,NA,NA,NA,UM
16545253,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,NOMEIDAE,Psenes,Psenes cyanophrys,NA,LC,NA,NA,NA,UM
16545256,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,NOMEIDAE,Psenes,Psenes pellucidus,NA,LC,NA,NA,NA,UM
16719296,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LETHRINIDAE,Gnathodentex,Gnathodentex aureolineatus,NA,LC,NA,NA,NA,UM
16719994,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LETHRINIDAE,Lethrinus,Lethrinus erythracanthus,NA,LC,NA,NA,NA,UM
16720328,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LETHRINIDAE,Lethrinus,Lethrinus olivaceus,NA,LC,NA,NA,NA,UM
16720528,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LETHRINIDAE,Lethrinus,Lethrinus rubrioperculatus,NA,LC,NA,NA,NA,UM
16720577,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LETHRINIDAE,Lethrinus,Lethrinus xanthochilus,NA,LC,NA,NA,NA,UM
16720607,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LETHRINIDAE,Monotaxis,Monotaxis grandoculis,NA,LC,NA,NA,NA,UM
16749737,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,PRIACANTHIDAE,Heteropriacanthus,Heteropriacanthus cruentatus,NA,LC,NA,NA,NA,UM
16781113,ANIMALIA,CHORDATA,ACTINOPTERYGII,GASTEROSTEIFORMES,FISTULARIIDAE,Fistularia,Fistularia petimba,NA,LC,NA,NA,NA,UM
18123632,ANIMALIA,CHORDATA,ACTINOPTERYGII,AULOPIFORMES,ANOTOPTERIDAE,Anotopterus,Anotopterus pharao,NA,LC,NA,NA,NA,UM
18123960,ANIMALIA,CHORDATA,ACTINOPTERYGII,BERYCIFORMES,ANOPLOGASTRIDAE,Anoplogaster,Anoplogaster cornuta,NA,LC,NA,NA,NA,UM
18124015,ANIMALIA,CHORDATA,ACTINOPTERYGII,BERYCIFORMES,DIRETMIDAE,Diretmus,Diretmus argenteus,NA,LC,NA,NA,NA,UM
18127741,ANIMALIA,CHORDATA,ACTINOPTERYGII,LOPHIIFORMES,CERATIIDAE,Ceratias,Ceratias holboelli,NA,LC,NA,NA,NA,UM
18129312,ANIMALIA,CHORDATA,ACTINOPTERYGII,MYCTOPHIFORMES,NEOSCOPELIDAE,Neoscopelus,Neoscopelus microchir,NA,LC,NA,NA,NA,UM
18139045,ANIMALIA,CHORDATA,ACTINOPTERYGII,OPHIDIIFORMES,OPHIDIIDAE,Spectrunculus,Spectrunculus grandis,NA,LC,NA,NA,NA,UM
18140736,ANIMALIA,CHORDATA,ACTINOPTERYGII,OSMERIFORMES,BATHYLAGIDAE,Dolicholagus,Dolicholagus longirostris,NA,LC,NA,NA,NA,UM
18140829,ANIMALIA,CHORDATA,ACTINOPTERYGII,OSMERIFORMES,OPISTHOPROCTIDAE,Opisthoproctus,Opisthoproctus grimaldii,NA,LC,NA,NA,NA,UM
18155920,ANIMALIA,CHORDATA,ACTINOPTERYGII,OSMERIFORMES,OPISTHOPROCTIDAE,Opisthoproctus,Opisthoproctus soleatus,NA,LC,NA,NA,NA,UM
18155933,ANIMALIA,CHORDATA,ACTINOPTERYGII,OSMERIFORMES,PLATYTROCTIDAE,Barbantus,Barbantus curvifrons,NA,LC,NA,NA,NA,UM
18156550,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,BRAMIDAE,Taractes,Taractes asper,NA,LC,NA,NA,NA,UM
18158583,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,GEMPYLIDAE,Nesiarchus,Nesiarchus nasutus,NA,LC,NA,NA,NA,UM
18214519,ANIMALIA,CHORDATA,ACTINOPTERYGII,PLEURONECTIFORMES,BOTHIDAE,Bothus,Bothus pantherinus,NA,LC,NA,NA,NA,UM
18227109,ANIMALIA,CHORDATA,ACTINOPTERYGII,SACCOPHARYNGIFORMES,CYEMATIDAE,Cyema,Cyema atrum,NA,LC,NA,NA,NA,UM
18227119,ANIMALIA,CHORDATA,ACTINOPTERYGII,SACCOPHARYNGIFORMES,EURYPHARYNGIDAE,Eurypharynx,Eurypharynx pelecanoides,NA,LC,NA,NA,NA,UM
18252612,ANIMALIA,CHORDATA,ACTINOPTERYGII,STOMIIFORMES,GONOSTOMATIDAE,Cyclothone,Cyclothone acclinidens,NA,LC,NA,NA,NA,UM
18252619,ANIMALIA,CHORDATA,ACTINOPTERYGII,STOMIIFORMES,GONOSTOMATIDAE,Cyclothone,Cyclothone pallida,NA,LC,NA,NA,NA,UM
18252629,ANIMALIA,CHORDATA,ACTINOPTERYGII,STOMIIFORMES,GONOSTOMATIDAE,Cyclothone,Cyclothone pseudopallida,NA,LC,NA,NA,NA,UM
18252702,ANIMALIA,CHORDATA,ACTINOPTERYGII,STOMIIFORMES,GONOSTOMATIDAE,Diplophos,Diplophos taenia,NA,LC,NA,NA,NA,UM
18252718,ANIMALIA,CHORDATA,ACTINOPTERYGII,STOMIIFORMES,GONOSTOMATIDAE,Gonostoma,Gonostoma elongatum,NA,LC,NA,NA,NA,UM
18252849,ANIMALIA,CHORDATA,ACTINOPTERYGII,STOMIIFORMES,GONOSTOMATIDAE,Margrethia,Margrethia obtusirostra,NA,DD,NA,NA,NA,UM
18252853,ANIMALIA,CHORDATA,ACTINOPTERYGII,STOMIIFORMES,GONOSTOMATIDAE,Sigmops,Sigmops bathyphilus,NA,LC,NA,NA,NA,UM
18252952,ANIMALIA,CHORDATA,ACTINOPTERYGII,STOMIIFORMES,PHOSICHTHYIDAE,Vinciguerria,Vinciguerria nimbaria,NA,LC,NA,NA,NA,UM
18253287,ANIMALIA,CHORDATA,ACTINOPTERYGII,STOMIIFORMES,STERNOPTYCHIDAE,Argyropelecus,Argyropelecus olfersii,NA,LC,NA,NA,NA,UM
18256726,ANIMALIA,CHORDATA,ACTINOPTERYGII,STOMIIFORMES,STOMIIDAE,Eustomias,Eustomias braueri,NA,DD,NA,NA,NA,UM
18257198,ANIMALIA,CHORDATA,ACTINOPTERYGII,STOMIIFORMES,STOMIIDAE,Idiacanthus,Idiacanthus fasciola,NA,LC,NA,NA,NA,UM
18257306,ANIMALIA,CHORDATA,ACTINOPTERYGII,STOMIIFORMES,STOMIIDAE,Melanostomias,Melanostomias macrophotus,NA,LC,NA,NA,NA,UM
18257309,ANIMALIA,CHORDATA,ACTINOPTERYGII,STOMIIFORMES,STOMIIDAE,Melanostomias,Melanostomias valdiviae,NA,LC,NA,NA,NA,UM
18257331,ANIMALIA,CHORDATA,ACTINOPTERYGII,STOMIIFORMES,STOMIIDAE,Neonesthes,Neonesthes capensis,NA,LC,NA,NA,NA,UM
18257533,ANIMALIA,CHORDATA,ACTINOPTERYGII,STOMIIFORMES,STOMIIDAE,Stomias,Stomias brevibarbatus,NA,LC,NA,NA,NA,UM
18257655,ANIMALIA,CHORDATA,ACTINOPTERYGII,STOMIIFORMES,STOMIIDAE,Stomias,Stomias longibarbatus,NA,LC,NA,NA,NA,UM
19720016,ANIMALIA,ECHINODERMATA,HOLOTHUROIDEA,ASPIDOCHIROTIDA,SYNALLACTIDAE,Mesothuria,Mesothuria megapoda,NA,LC,NA,NA,NA,UM
20250059,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,CAESIONIDAE,Caesio,Caesio teres,NA,LC,NA,NA,NA,UM
20252707,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,CAESIONIDAE,Pterocaesio,Pterocaesio lativittata,NA,LC,NA,NA,NA,UM
20252738,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,CAESIONIDAE,Pterocaesio,Pterocaesio marri,NA,LC,NA,NA,NA,UM
20253151,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,CAESIONIDAE,Pterocaesio,Pterocaesio tile,NA,LC,NA,NA,NA,UM
20256729,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,CARANGIDAE,Atule,Atule mate,NA,LC,NA,NA,NA,UM
20429455,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,CARANGIDAE,Carangoides,Carangoides ferdau,NA,LC,NA,NA,NA,UM
20429869,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,CARANGIDAE,Carangoides,Carangoides orthogrammus,NA,LC,NA,NA,NA,UM
20430651,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,CARANGIDAE,Caranx,Caranx ignobilis,NA,LC,NA,NA,NA,UM
20430679,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,CARANGIDAE,Caranx,Caranx melampygus,NA,LC,NA,NA,NA,UM
20431518,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,CARANGIDAE,Decapterus,Decapterus macrosoma,NA,LC,NA,NA,NA,UM
20431538,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,CARANGIDAE,Decapterus,Decapterus muroadsi,NA,LC,NA,NA,NA,UM
20432145,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,CARANGIDAE,Gnathanodon,Gnathanodon speciosus,NA,LC,NA,NA,NA,UM
20434766,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,CARANGIDAE,Scomberoides,Scomberoides lysan,NA,LC,NA,NA,NA,UM
